id	item_group_id	c:style_id:string	brand	title	color	size	image_link	additional_image_link	c:stock_level:integer	c:discount_retail_price_NOK:integer	c:retail_price_NOK:integer	c:discount_retail_price_DKK:integer	c:retail_price_DKK:integer	c:discount_retail_price_SEK:integer	c:retail_price_SEK:integer	c:discount_retail_price_EUR:integer	c:retail_price_EUR:integer	c:discount_retail_price_PLN:integer	c:retail_price_PLN:integer	c:discount_retail_price_GBP:integer	c:retail_price_GBP:integer	c:discount_retail_price_CNY:integer	c:retail_price_CNY:integer	material	gtin	c:title_EN:string	product_type	gender	c:season_tag:string	description	c:description_DA:string	c:description_SV:string	c:description_NO:string	c:description_NL:string	c:description_EN:string	c:description_DE:string	c:description_PL:string	c:description_FI:string	c:description_ES:string	c:description_FR:string	c:description_IT:string	washing	hs_code	madein
51113194455383	10157901873495	103825A11K-Z99	PINKO	Vest	Black	"M IT"	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Vest_345459.jpg?v=1751637070	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Vest_345460.jpg?v=1751637072	0	442580	442580	297262	297262	437227	437227	39773	39773	166839	166839	32995	32995	295515	295515	"{""en_EN.utf8"":""Upper composition: Nylon 100%. ""}"	8057769647368	Vest	"Jackets > Vests"	F	AW24	"Product DetailsStyle: CasualType: VestColour: BlackCompositionOuter: Nylon 100%Product Code: 103825A11K"	"Product DetailsStyle: CasualType: VestColour: BlackCompositionOuter: Nylon 100%Product Code: 103825A11K"	"Product DetailsStyle: CasualType: VestColour: BlackCompositionOuter: Nylon 100%Product Code: 103825A11K"	"Product DetailsStyle: CasualType: VestColour: BlackCompositionOuter: Nylon 100%Product Code: 103825A11K"	"Product DetailsStyle: CasualType: VestColour: BlackCompositionOuter: Nylon 100%Product Code: 103825A11K"	"Product DetailsStyle: CasualType: VestColour: BlackCompositionOuter: Nylon 100%Product Code: 103825A11K"	"Product DetailsStyle: CasualType: VestColour: BlackCompositionOuter: Nylon 100%Product Code: 103825A11K"	"Product DetailsStyle: CasualType: VestColour: BlackCompositionOuter: Nylon 100%Product Code: 103825A11K"	"Product DetailsStyle: CasualType: VestColour: BlackCompositionOuter: Nylon 100%Product Code: 103825A11K"	"Product DetailsStyle: CasualType: VestColour: BlackCompositionOuter: Nylon 100%Product Code: 103825A11K"	"Product DetailsStyle: CasualType: VestColour: BlackCompositionOuter: Nylon 100%Product Code: 103825A11K"	"Product DetailsStyle: CasualType: VestColour: BlackCompositionOuter: Nylon 100%Product Code: 103825A11K"	"{""en_EN.utf8"":""Wash with care. See product labels for further instructions""}"	6202.40.10	CN
51113194488151	10157901873495	103825A11K-Z99	PINKO	Vest	Black	"XL IT"	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Vest_345459.jpg?v=1751637070	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Vest_345460.jpg?v=1751637072	0	442580	442580	297262	297262	437227	437227	39773	39773	166839	166839	32995	32995	295515	295515	"{""en_EN.utf8"":""Upper composition: Nylon 100%. ""}"	8057769652331	Vest	"Jackets > Vests"	F	AW24	"Product DetailsStyle: CasualType: VestColour: BlackCompositionOuter: Nylon 100%Product Code: 103825A11K"	"Product DetailsStyle: CasualType: VestColour: BlackCompositionOuter: Nylon 100%Product Code: 103825A11K"	"Product DetailsStyle: CasualType: VestColour: BlackCompositionOuter: Nylon 100%Product Code: 103825A11K"	"Product DetailsStyle: CasualType: VestColour: BlackCompositionOuter: Nylon 100%Product Code: 103825A11K"	"Product DetailsStyle: CasualType: VestColour: BlackCompositionOuter: Nylon 100%Product Code: 103825A11K"	"Product DetailsStyle: CasualType: VestColour: BlackCompositionOuter: Nylon 100%Product Code: 103825A11K"	"Product DetailsStyle: CasualType: VestColour: BlackCompositionOuter: Nylon 100%Product Code: 103825A11K"	"Product DetailsStyle: CasualType: VestColour: BlackCompositionOuter: Nylon 100%Product Code: 103825A11K"	"Product DetailsStyle: CasualType: VestColour: BlackCompositionOuter: Nylon 100%Product Code: 103825A11K"	"Product DetailsStyle: CasualType: VestColour: BlackCompositionOuter: Nylon 100%Product Code: 103825A11K"	"Product DetailsStyle: CasualType: VestColour: BlackCompositionOuter: Nylon 100%Product Code: 103825A11K"	"Product DetailsStyle: CasualType: VestColour: BlackCompositionOuter: Nylon 100%Product Code: 103825A11K"	"{""en_EN.utf8"":""Wash with care. See product labels for further instructions""}"	6202.40.10	CN
51113194520919	10157901873495	103825A11K-Z99	PINKO	Vest	Black	"S IT"	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Vest_345459.jpg?v=1751637070	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Vest_345460.jpg?v=1751637072	0	442580	442580	297262	297262	437227	437227	39773	39773	166839	166839	32995	32995	295515	295515	"{""en_EN.utf8"":""Upper composition: Nylon 100%. ""}"	8057769647375	Vest	"Jackets > Vests"	F	AW24	"Product DetailsStyle: CasualType: VestColour: BlackCompositionOuter: Nylon 100%Product Code: 103825A11K"	"Product DetailsStyle: CasualType: VestColour: BlackCompositionOuter: Nylon 100%Product Code: 103825A11K"	"Product DetailsStyle: CasualType: VestColour: BlackCompositionOuter: Nylon 100%Product Code: 103825A11K"	"Product DetailsStyle: CasualType: VestColour: BlackCompositionOuter: Nylon 100%Product Code: 103825A11K"	"Product DetailsStyle: CasualType: VestColour: BlackCompositionOuter: Nylon 100%Product Code: 103825A11K"	"Product DetailsStyle: CasualType: VestColour: BlackCompositionOuter: Nylon 100%Product Code: 103825A11K"	"Product DetailsStyle: CasualType: VestColour: BlackCompositionOuter: Nylon 100%Product Code: 103825A11K"	"Product DetailsStyle: CasualType: VestColour: BlackCompositionOuter: Nylon 100%Product Code: 103825A11K"	"Product DetailsStyle: CasualType: VestColour: BlackCompositionOuter: Nylon 100%Product Code: 103825A11K"	"Product DetailsStyle: CasualType: VestColour: BlackCompositionOuter: Nylon 100%Product Code: 103825A11K"	"Product DetailsStyle: CasualType: VestColour: BlackCompositionOuter: Nylon 100%Product Code: 103825A11K"	"Product DetailsStyle: CasualType: VestColour: BlackCompositionOuter: Nylon 100%Product Code: 103825A11K"	"{""en_EN.utf8"":""Wash with care. See product labels for further instructions""}"	6202.40.10	CN
51113711599959	10158166638935	211959036001	"Polo Ralph Lauren"	"Bf dnm sk-mid-a line"	Blue	"26 US"	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Bf_dnm_sk-mid-a_line_345756.jpg?v=1751641200		2	356312	356312	239320	239320	352002	352002	32020	32020	134319	134319	26564	26564	237912	237912	"{""en_EN.utf8"":""Upper composition: Cotton 100%. ""}"	3616852317172	"Bf dnm sk-mid-a line"	Skirts	F	SS25	"Product DetailsStyle: CasualType: SkirtColour: BlueCompositionOuter: Cotton 100%Product Code: 211959036001"	"Product DetailsStyle: CasualType: SkirtColour: BlueCompositionOuter: Cotton 100%Product Code: 211959036001"	"Product DetailsStyle: CasualType: SkirtColour: BlueCompositionOuter: Cotton 100%Product Code: 211959036001"	"Product DetailsStyle: CasualType: SkirtColour: BlueCompositionOuter: Cotton 100%Product Code: 211959036001"	"Product DetailsStyle: CasualType: SkirtColour: BlueCompositionOuter: Cotton 100%Product Code: 211959036001"	"Product DetailsStyle: CasualType: SkirtColour: BlueCompositionOuter: Cotton 100%Product Code: 211959036001"	"Product DetailsStyle: CasualType: SkirtColour: BlueCompositionOuter: Cotton 100%Product Code: 211959036001"	"Product DetailsStyle: CasualType: SkirtColour: BlueCompositionOuter: Cotton 100%Product Code: 211959036001"	"Product DetailsStyle: CasualType: SkirtColour: BlueCompositionOuter: Cotton 100%Product Code: 211959036001"	"Product DetailsStyle: CasualType: SkirtColour: BlueCompositionOuter: Cotton 100%Product Code: 211959036001"	"Product DetailsStyle: CasualType: SkirtColour: BlueCompositionOuter: Cotton 100%Product Code: 211959036001"	"Product DetailsStyle: CasualType: SkirtColour: BlueCompositionOuter: Cotton 100%Product Code: 211959036001"	"{""en_EN.utf8"":""Wash with care. See product labels for further instructions""}"	6204.52.00.90	TR
51113711632727	10158166638935	211959036001	"Polo Ralph Lauren"	"Bf dnm sk-mid-a line"	Blue	"28 US"	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Bf_dnm_sk-mid-a_line_345756.jpg?v=1751641200		1	356312	356312	239320	239320	352002	352002	32020	32020	134319	134319	26564	26564	237912	237912	"{""en_EN.utf8"":""Upper composition: Cotton 100%. ""}"	3616852325290	"Bf dnm sk-mid-a line"	Skirts	F	SS25	"Product DetailsStyle: CasualType: SkirtColour: BlueCompositionOuter: Cotton 100%Product Code: 211959036001"	"Product DetailsStyle: CasualType: SkirtColour: BlueCompositionOuter: Cotton 100%Product Code: 211959036001"	"Product DetailsStyle: CasualType: SkirtColour: BlueCompositionOuter: Cotton 100%Product Code: 211959036001"	"Product DetailsStyle: CasualType: SkirtColour: BlueCompositionOuter: Cotton 100%Product Code: 211959036001"	"Product DetailsStyle: CasualType: SkirtColour: BlueCompositionOuter: Cotton 100%Product Code: 211959036001"	"Product DetailsStyle: CasualType: SkirtColour: BlueCompositionOuter: Cotton 100%Product Code: 211959036001"	"Product DetailsStyle: CasualType: SkirtColour: BlueCompositionOuter: Cotton 100%Product Code: 211959036001"	"Product DetailsStyle: CasualType: SkirtColour: BlueCompositionOuter: Cotton 100%Product Code: 211959036001"	"Product DetailsStyle: CasualType: SkirtColour: BlueCompositionOuter: Cotton 100%Product Code: 211959036001"	"Product DetailsStyle: CasualType: SkirtColour: BlueCompositionOuter: Cotton 100%Product Code: 211959036001"	"Product DetailsStyle: CasualType: SkirtColour: BlueCompositionOuter: Cotton 100%Product Code: 211959036001"	"Product DetailsStyle: CasualType: SkirtColour: BlueCompositionOuter: Cotton 100%Product Code: 211959036001"	"{""en_EN.utf8"":""Wash with care. See product labels for further instructions""}"	6204.52.00.90	TR
51113711665495	10158166638935	211959036001	"Polo Ralph Lauren"	"Bf dnm sk-mid-a line"	Blue	"27 US"	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Bf_dnm_sk-mid-a_line_345756.jpg?v=1751641200		3	356312	356312	239320	239320	352002	352002	32020	32020	134319	134319	26564	26564	237912	237912	"{""en_EN.utf8"":""Upper composition: Cotton 100%. ""}"	3616852324484	"Bf dnm sk-mid-a line"	Skirts	F	SS25	"Product DetailsStyle: CasualType: SkirtColour: BlueCompositionOuter: Cotton 100%Product Code: 211959036001"	"Product DetailsStyle: CasualType: SkirtColour: BlueCompositionOuter: Cotton 100%Product Code: 211959036001"	"Product DetailsStyle: CasualType: SkirtColour: BlueCompositionOuter: Cotton 100%Product Code: 211959036001"	"Product DetailsStyle: CasualType: SkirtColour: BlueCompositionOuter: Cotton 100%Product Code: 211959036001"	"Product DetailsStyle: CasualType: SkirtColour: BlueCompositionOuter: Cotton 100%Product Code: 211959036001"	"Product DetailsStyle: CasualType: SkirtColour: BlueCompositionOuter: Cotton 100%Product Code: 211959036001"	"Product DetailsStyle: CasualType: SkirtColour: BlueCompositionOuter: Cotton 100%Product Code: 211959036001"	"Product DetailsStyle: CasualType: SkirtColour: BlueCompositionOuter: Cotton 100%Product Code: 211959036001"	"Product DetailsStyle: CasualType: SkirtColour: BlueCompositionOuter: Cotton 100%Product Code: 211959036001"	"Product DetailsStyle: CasualType: SkirtColour: BlueCompositionOuter: Cotton 100%Product Code: 211959036001"	"Product DetailsStyle: CasualType: SkirtColour: BlueCompositionOuter: Cotton 100%Product Code: 211959036001"	"Product DetailsStyle: CasualType: SkirtColour: BlueCompositionOuter: Cotton 100%Product Code: 211959036001"	"{""en_EN.utf8"":""Wash with care. See product labels for further instructions""}"	6204.52.00.90	TR
51113722937687	10158175093079	211959912001	"Polo Ralph Lauren"	"Short sleeve-day dress"	Blue	"L US"	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Short_sleeve-day_dress_345820.jpg?v=1751641318		2	344809	344809	231593	231593	340638	340638	30986	30986	129982	129982	25706	25706	230232	230232	"{""en_EN.utf8"":""Upper composition: Linen 100%. ""}"	3616853244200	"Short sleeve-day dress"	"Dresses > Day Dresses > Midi Dresses"	F	SS25	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"{""en_EN.utf8"":""Wash with care. See product labels for further instructions""}"	6204.49.90.90	KH
51113722970455	10158175093079	211959912001	"Polo Ralph Lauren"	"Short sleeve-day dress"	Blue	"M US"	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Short_sleeve-day_dress_345820.jpg?v=1751641318		3	344809	344809	231593	231593	340638	340638	30986	30986	129982	129982	25706	25706	230232	230232	"{""en_EN.utf8"":""Upper composition: Linen 100%. ""}"	3616853247485	"Short sleeve-day dress"	"Dresses > Day Dresses > Midi Dresses"	F	SS25	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"{""en_EN.utf8"":""Wash with care. See product labels for further instructions""}"	6204.49.90.90	KH
51113723003223	10158175093079	211959912001	"Polo Ralph Lauren"	"Short sleeve-day dress"	Blue	"S US"	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Short_sleeve-day_dress_345820.jpg?v=1751641318		6	344809	344809	231593	231593	340638	340638	30986	30986	129982	129982	25706	25706	230232	230232	"{""en_EN.utf8"":""Upper composition: Linen 100%. ""}"	3616853248482	"Short sleeve-day dress"	"Dresses > Day Dresses > Midi Dresses"	F	SS25	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"{""en_EN.utf8"":""Wash with care. See product labels for further instructions""}"	6204.49.90.90	KH
51113723035991	10158175093079	211959912001	"Polo Ralph Lauren"	"Short sleeve-day dress"	Blue	"XL US"	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Short_sleeve-day_dress_345820.jpg?v=1751641318		0	344809	344809	231593	231593	340638	340638	30986	30986	129982	129982	25706	25706	230232	230232	"{""en_EN.utf8"":""Upper composition: Linen 100%. ""}"	3616853242176	"Short sleeve-day dress"	"Dresses > Day Dresses > Midi Dresses"	F	SS25	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"{""en_EN.utf8"":""Wash with care. See product labels for further instructions""}"	6204.49.90.90	KH
51113723068759	10158175093079	211959912001	"Polo Ralph Lauren"	"Short sleeve-day dress"	Blue	"XXL US"	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Short_sleeve-day_dress_345820.jpg?v=1751641318		1	344809	344809	231593	231593	340638	340638	30986	30986	129982	129982	25706	25706	230232	230232	"{""en_EN.utf8"":""Upper composition: Linen 100%. ""}"	3616853245566	"Short sleeve-day dress"	"Dresses > Day Dresses > Midi Dresses"	F	SS25	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"Product DetailsStyle: CasualType: Midi DressColour: BlueCompositionOuter: Linen 100%Product Code: 211959912001"	"{""en_EN.utf8"":""Wash with care. See product labels for further instructions""}"	6204.49.90.90	KH
10158415806807	10158415806807	FMAC13765-C106	J.Lindeberg	"Elijah cotton logo cap"	Green	"One Size"	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Elijah_cotton_logo_cap_346755.jpg?v=1751644102	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Elijah_cotton_logo_cap_346756.jpg?v=1751644104	0	68923	68923	46293	46293	68089	68089	6194	6194	25982	25982	5138	5138	46020	46020	"{""en_EN.utf8"":""Upper composition: Cotton 100%. ""}"	7310422855496	"Elijah cotton logo cap"	"Accessories > Hats > Hats"	M	SS25	"Product DetailsStyle: CasualType: HatColour: GreenCompositionOuter: Cotton 100%Product Code: FMAC13765"	"Product DetailsStyle: CasualType: HatColour: GreenCompositionOuter: Cotton 100%Product Code: FMAC13765"	"Product DetailsStyle: CasualType: HatColour: GreenCompositionOuter: Cotton 100%Product Code: FMAC13765"	"Product DetailsStyle: CasualType: HatColour: GreenCompositionOuter: Cotton 100%Product Code: FMAC13765"	"Product DetailsStyle: CasualType: HatColour: GreenCompositionOuter: Cotton 100%Product Code: FMAC13765"	"Product DetailsStyle: CasualType: HatColour: GreenCompositionOuter: Cotton 100%Product Code: FMAC13765"	"Product DetailsStyle: CasualType: HatColour: GreenCompositionOuter: Cotton 100%Product Code: FMAC13765"	"Product DetailsStyle: CasualType: HatColour: GreenCompositionOuter: Cotton 100%Product Code: FMAC13765"	"Product DetailsStyle: CasualType: HatColour: GreenCompositionOuter: Cotton 100%Product Code: FMAC13765"	"Product DetailsStyle: CasualType: HatColour: GreenCompositionOuter: Cotton 100%Product Code: FMAC13765"	"Product DetailsStyle: CasualType: HatColour: GreenCompositionOuter: Cotton 100%Product Code: FMAC13765"	"Product DetailsStyle: CasualType: HatColour: GreenCompositionOuter: Cotton 100%Product Code: FMAC13765"	"{""en_EN.utf8"":""Wash with care. See product labels for further instructions""}"	6505.00.30.00	CN
51114029875543	10158430028119	MONACOF770065B1388	Tagliatore	"Monaco coat"	Blue	"52 IT/FR"	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Monaco_coat_345650.jpg?v=1751644242		0	885105	885105	594488	594488	874399	874399	79540	79540	333658	333658	65986	65986	590992	590992	"{""en_EN.utf8"":""Upper composition: Wool, Nylon. ""}"	1000002290439	"Monaco coat"	Coats	M	AW24	"Product DetailsStyle: ElegantType: CoatColour: BlueCompositionOuter: Wool, NylonProduct Code: MONACOF770065"	"Product DetailsStyle: ElegantType: CoatColour: BlueCompositionOuter: Wool, NylonProduct Code: MONACOF770065"	"Product DetailsStyle: ElegantType: CoatColour: BlueCompositionOuter: Wool, NylonProduct Code: MONACOF770065"	"Product DetailsStyle: ElegantType: CoatColour: BlueCompositionOuter: Wool, NylonProduct Code: MONACOF770065"	"Product DetailsStyle: ElegantType: CoatColour: BlueCompositionOuter: Wool, NylonProduct Code: MONACOF770065"	"Product DetailsStyle: ElegantType: CoatColour: BlueCompositionOuter: Wool, NylonProduct Code: MONACOF770065"	"Product DetailsStyle: ElegantType: CoatColour: BlueCompositionOuter: Wool, NylonProduct Code: MONACOF770065"	"Product DetailsStyle: ElegantType: CoatColour: BlueCompositionOuter: Wool, NylonProduct Code: MONACOF770065"	"Product DetailsStyle: ElegantType: CoatColour: BlueCompositionOuter: Wool, NylonProduct Code: MONACOF770065"	"Product DetailsStyle: ElegantType: CoatColour: BlueCompositionOuter: Wool, NylonProduct Code: MONACOF770065"	"Product DetailsStyle: ElegantType: CoatColour: BlueCompositionOuter: Wool, NylonProduct Code: MONACOF770065"	"Product DetailsStyle: ElegantType: CoatColour: BlueCompositionOuter: Wool, NylonProduct Code: MONACOF770065"	"{""en_EN.utf8"":""Wash with care. See product labels for further instructions""}"	6201.20.00	IT
51114029908311	10158430028119	MONACOF770065B1388	Tagliatore	"Monaco coat"	Blue	"48 IT/FR"	https://cdn.shopify.com/s/files/1/0810/6836/0023/files/Monaco_coat_345650.jpg?v=1751644242		0	885105	885105	594488	594488	874399	874399	79540	79540	333658	333658	65986	65986	590992	590992	"{""en_EN.utf8"":""Upper composition: Wool, Nylon. ""}"	1000002290415	"Monaco coat"	Coats	M	AW24	"Product DetailsStyle: ElegantType: CoatColour: BlueCompositionOuter: Wool, NylonProduct Code: MONACOF770065"	"Product DetailsStyle: ElegantType: CoatColour: BlueCompositionOuter: Wool, NylonProduct Code: MONACOF770065"	"Product DetailsStyle: ElegantType: CoatColour: BlueCompositionOuter: Wool, NylonProduct Code: MONACOF770065"	"Product DetailsStyle: ElegantType: CoatColour: BlueCompositionOuter: Wool, NylonProduct Code: MONACOF770065"	"Product DetailsStyle: ElegantType: CoatColour: BlueCompositionOuter: Wool, NylonProduct Code: MONACOF770065"	"Product DetailsStyle: ElegantType: CoatColour: BlueCompositionOuter: Wool, NylonProduct Code: MONACOF770065"	"Product DetailsStyle: ElegantType: CoatColour: BlueCompositionOuter: Wool, NylonProduct Code: MONACOF770065"	"Product DetailsStyle: ElegantType: CoatColour: BlueCompositionOuter: Wool, NylonProduct Code: MONACOF770065"	"Product DetailsStyle: ElegantType: CoatColour: BlueCompositionOuter: Wool, NylonProduct Code: MONACOF770065"	"Product DetailsStyle: ElegantType: CoatColour: BlueCompositionOuter: Wool, NylonProduct Code: MONACOF770065"	"Product DetailsStyle: ElegantType: CoatColour: BlueCompositionOuter: Wool, NylonProduct Code: MONACOF770065"	"Product DetailsStyle: ElegantType: CoatColour: BlueCompositionOuter: Wool, NylonProduct Code: MONACOF770065"	"{""en_EN.utf8"":""Wash with care. See product labels for further instructions""}"	6201.20.00	IT
